Iteration,Timestamp,Metric,Value,Unit
16,2025-10-20 20:16:39,total_nodes,7115,nodes
16,2025-10-20 20:16:39,unique_nodes_time,2.8797926902770996,seconds
16,2025-10-20 20:16:39,outdegree_time,6.719467639923096,seconds
16,2025-10-20 20:16:39,outdegree_throughput,909.298225308505,nodes/second
16,2025-10-20 20:16:39,indegree_time,4.074892044067383,seconds
16,2025-10-20 20:16:39,indegree_throughput,584.3099582150863,nodes/second
16,2025-10-20 20:16:39,top_influencers_time,1.8131747245788574,seconds
16,2025-10-20 20:16:39,stats_time,3.389625072479248,seconds
16,2025-10-20 20:16:39,avg_out_degree,16.97037643207856,edges
16,2025-10-20 20:16:39,max_out_degree,893,edges
16,2025-10-20 20:16:39,avg_in_degree,43.54850902981941,edges
16,2025-10-20 20:16:39,max_in_degree,457,edges
16,2025-10-20 20:16:39,total_processing_time,20.985552549362183,seconds
16,2025-10-20 20:16:39,overall_throughput,4940.970687147879,edges/second
17,2025-10-20 20:17:10,download_time,0.6893646717071533,seconds
17,2025-10-20 20:17:10,read_time,3.5616295337677,seconds
17,2025-10-20 20:17:10,total_edges,103689,edges
17,2025-10-20 20:17:10,count_time,2.071962356567383,seconds
17,2025-10-20 20:17:10,count_throughput,50043.86284883159,edges/second
17,2025-10-20 20:17:10,total_nodes,7115,nodes
17,2025-10-20 20:17:10,unique_nodes_time,2.6156575679779053,seconds
17,2025-10-20 20:17:10,outdegree_time,6.704298257827759,seconds
17,2025-10-20 20:17:10,outdegree_throughput,911.3556355978238,nodes/second
17,2025-10-20 20:17:10,indegree_time,4.360382556915283,seconds
17,2025-10-20 20:17:10,indegree_throughput,546.0530054235468,nodes/second
17,2025-10-20 20:17:10,top_influencers_time,1.7161967754364014,seconds
17,2025-10-20 20:17:10,stats_time,3.001802921295166,seconds
17,2025-10-20 20:17:10,avg_out_degree,16.97037643207856,edges
17,2025-10-20 20:17:10,max_out_degree,893,edges
17,2025-10-20 20:17:10,avg_in_degree,43.54850902981941,edges
17,2025-10-20 20:17:10,max_in_degree,457,edges
17,2025-10-20 20:17:10,total_processing_time,20.470300436019897,seconds
17,2025-10-20 20:17:10,overall_throughput,5065.3384557828485,edges/second
18,2025-10-20 20:17:39,download_time,0.6970140933990479,seconds
18,2025-10-20 20:17:39,read_time,3.44413161277771,seconds
18,2025-10-20 20:17:39,total_edges,103689,edges
18,2025-10-20 20:17:39,count_time,1.9181225299835205,seconds
18,2025-10-20 20:17:39,count_throughput,54057.547617091404,edges/second
18,2025-10-20 20:17:39,total_nodes,7115,nodes
18,2025-10-20 20:17:39,unique_nodes_time,3.0731441974639893,seconds
18,2025-10-20 20:17:39,outdegree_time,5.223534345626831,seconds
18,2025-10-20 20:17:39,outdegree_throughput,1169.7061023663648,nodes/second
18,2025-10-20 20:17:39,indegree_time,3.511017322540283,seconds
18,2025-10-20 20:17:39,indegree_throughput,678.1510261183514,nodes/second
18,2025-10-20 20:17:39,top_influencers_time,1.5723402500152588,seconds
18,2025-10-20 20:17:39,stats_time,2.916191577911377,seconds
18,2025-10-20 20:17:39,avg_out_degree,16.97037643207856,edges
18,2025-10-20 20:17:39,max_out_degree,893,edges
18,2025-10-20 20:17:39,avg_in_degree,43.54850902981941,edges
18,2025-10-20 20:17:39,max_in_degree,457,edges
18,2025-10-20 20:17:39,total_processing_time,18.21435022354126,seconds
18,2025-10-20 20:17:39,overall_throughput,5692.709249983919,edges/second
19,2025-10-20 20:18:10,download_time,0.7088029384613037,seconds
19,2025-10-20 20:18:10,read_time,3.25252366065979,seconds
19,2025-10-20 20:18:10,total_edges,103689,edges
19,2025-10-20 20:18:10,count_time,1.9923028945922852,seconds
19,2025-10-20 20:18:10,count_throughput,52044.79714477323,edges/second
19,2025-10-20 20:18:10,total_nodes,7115,nodes
19,2025-10-20 20:18:10,unique_nodes_time,2.4832305908203125,seconds
19,2025-10-20 20:18:10,outdegree_time,6.820777416229248,seconds
19,2025-10-20 20:18:10,outdegree_throughput,895.7923162045963,nodes/second
19,2025-10-20 20:18:10,indegree_time,4.273377180099487,seconds
19,2025-10-20 20:18:10,indegree_throughput,557.1705701729255,nodes/second
19,2025-10-20 20:18:10,top_influencers_time,1.7208170890808105,seconds
19,2025-10-20 20:18:10,stats_time,3.297093152999878,seconds
19,2025-10-20 20:18:10,avg_out_degree,16.97037643207856,edges
19,2025-10-20 20:18:10,max_out_degree,893,edges
19,2025-10-20 20:18:10,avg_in_degree,43.54850902981941,edges
19,2025-10-20 20:18:10,max_in_degree,457,edges
19,2025-10-20 20:18:10,total_processing_time,20.58759832382202,seconds
19,2025-10-20 20:18:10,overall_throughput,5036.478678526621,edges/second
20,2025-10-20 20:18:40,download_time,0.762739896774292,seconds
20,2025-10-20 20:18:40,read_time,3.8209824562072754,seconds
20,2025-10-20 20:18:40,total_edges,103689,edges
20,2025-10-20 20:18:40,count_time,2.0714290142059326,seconds
20,2025-10-20 20:18:40,count_throughput,50056.747920830116,edges/second
20,2025-10-20 20:18:40,total_nodes,7115,nodes
20,2025-10-20 20:18:40,unique_nodes_time,2.5147857666015625,seconds
20,2025-10-20 20:18:40,outdegree_time,5.901576042175293,seconds
20,2025-10-20 20:18:40,outdegree_throughput,1035.316660555624,nodes/second
20,2025-10-20 20:18:40,indegree_time,3.8925256729125977,seconds
20,2025-10-20 20:18:40,indegree_throughput,611.6851114352207,nodes/second
20,2025-10-20 20:18:40,top_influencers_time,1.6268587112426758,seconds
20,2025-10-20 20:18:40,stats_time,3.0099873542785645,seconds
20,2025-10-20 20:18:40,avg_out_degree,16.97037643207856,edges
20,2025-10-20 20:18:40,max_out_degree,893,edges
20,2025-10-20 20:18:40,avg_in_degree,43.54850902981941,edges
20,2025-10-20 20:18:40,max_in_degree,457,edges
20,2025-10-20 20:18:40,total_processing_time,19.017162561416626,seconds
20,2025-10-20 20:18:40,overall_throughput,5452.390684737145,edges/second
21,2025-10-20 20:19:16,download_time,0.7685215473175049,seconds
21,2025-10-20 20:19:16,read_time,3.760753631591797,seconds
21,2025-10-20 20:19:16,total_edges,103689,edges
21,2025-10-20 20:19:16,count_time,2.2052202224731445,seconds
21,2025-10-20 20:19:16,count_throughput,47019.79373457462,edges/second
21,2025-10-20 20:19:16,total_nodes,7115,nodes
21,2025-10-20 20:19:16,unique_nodes_time,3.3927266597747803,seconds
21,2025-10-20 20:19:16,outdegree_time,7.415244817733765,seconds
